id,Response
381259,0.3089325348923079
381260,0.126695853661052
381261,0.6907498532728418
381262,0.7902757787999933
381263,0.0054633227626770565
381264,0.7530468412249866
381265,0.48190674175671117
381266,0.00309539457789726
381267,0.0024462229012329893
381268,0.005207546142493714
381269,0.45641783898356125
381270,0.6711850023676958
381271,0.5689365355228676
381272,0.00381823865387804
381273,0.0029196866193086663
381274,0.0031206981752482364
381275,0.010077834128025924
381276,0.5229697060356652
381277,0.003978427152466539
381278,0.6934256471835019
381279,0.8096215565599119
381280,0.004504257121315144
381281,0.4282094188403111
381282,0.004323840517373374
381283,0.004052212261526986
381284,0.7360550014155433
381285,0.003276219013474755
381286,0.003139320291649915
381287,0.007606197053280047
381288,0.7711820579683974
381289,0.7652043190258857
381290,0.7823399241950013
381291,0.7299565336601034
381292,0.3989700716929242
381293,0.0023130492078286833
381294,0.5800715465357926
381295,0.002753368642574382
381296,0.8397122551624889
381297,0.003384027774989528
381298,0.010172759738756487
381299,0.007889747108564403
381300,0.15125159310891426
381301,0.6167818578583468
381302,0.0025883638474510496
381303,0.0032401866213395275
381304,0.004635469366376981
381305,0.22950675847799004
381306,0.7602454585164524
381307,0.0034889323683269333
381308,0.8040944281341057
381309,0.003283196469395096
381310,0.7827413854854246
381311,0.0025133034940337615
381312,0.0036501446189426637
381313,0.7968255503452614
381314,0.0866103365744817
381315,0.0023816996651461943
381316,0.7548285903156723
381317,0.18724655332613668
381318,0.6391768861259941
381319,0.003887116851921665
381320,0.34746477656811126
381321,0.4380794729633897
381322,0.6051509224270256
381323,0.07384069865481457
381324,0.0023406257039456976
381325,0.8158676401993138
381326,0.004153958307052898
381327,0.7151626540127363
381328,0.0029761358272794992
381329,0.5843621867030185
381330,0.005675226449593203
381331,0.638557720889157
381332,0.0042219386648682565
381333,0.0028234733807824715
381334,0.005170577622437017
381335,0.003898755084841987
381336,0.0040352922126307
381337,0.007115073741061906
381338,0.735749842437241
381339,0.3652155758164446
381340,0.007698689147613851
381341,0.002772211276970753
381342,0.003604701417439567
381343,0.002504482917508343
381344,0.7903187515715503
381345,0.0039005701156131114
381346,0.15700973836787205
381347,0.7194334239255951
381348,0.008923130873482983
381349,0.0028939334404286627
381350,0.003483103947827709
381351,0.7384756833565478
381352,0.0052898369671509834
381353,0.7476051643916906
381354,0.005695757977052975
381355,0.004117642334004181
381356,0.002877380844608429
381357,0.0030145069873315604
381358,0.0066733476042113
381359,0.6899935547091978
381360,0.5488024536675786
381361,0.0028446260846912105
381362,0.21088747387954593
381363,0.1549987198565926
381364,0.002920233683177423
381365,0.7724125735578592
381366,0.7504399448710721
381367,0.7385874976208241
381368,0.005738089684831274
381369,0.8278045986885078
381370,0.007322406450447586
381371,0.6754742750661133
381372,0.6438173713021562
381373,0.002591502173625925
381374,0.6085887992487186
381375,0.00287137503547764
381376,0.7383961548270043
381377,0.037321563183520125
381378,0.7111539379059122
381379,0.524513398743118
381380,0.002604600985351669
381381,0.7382960443022223
381382,0.7594795024120181
381383,0.0033534624545791545
381384,0.7094524500536495
381385,0.5785874293464689
381386,0.6794671877620396
381387,0.742839704712523
381388,0.7655540325747051
381389,0.6623087566651346
381390,0.5160793836823071
381391,0.6750340382911364
381392,0.7655177627617776
381393,0.0026588842093133946
381394,0.015022023412391299
381395,0.3696019361691451
381396,0.004204745257204686
381397,0.007873160528171016
381398,0.003353995208205827
381399,0.0021450146711475913
381400,0.010440127953422746
381401,0.13071204809467482
381402,0.7360672352113541
381403,0.01390651570892255
381404,0.266844257962987
381405,0.7906658577225513
381406,0.800059684627359
381407,0.8079126446013903
381408,0.48358974991499093
381409,0.2745873421127458
381410,0.004814438169535137
381411,0.27594399290416366
381412,0.3402612964590126
381413,0.49261952460638947
381414,0.6462482793017422
381415,0.009186521196283834
381416,0.00328458564070815
381417,0.7469894327336355
381418,0.003757978328418734
381419,0.0030374747409015615
381420,0.003550931671979752
381421,0.7502250152010218
381422,0.4409053500718367
381423,0.7047762682434043
381424,0.005236995742681406
381425,0.8104374056021786
381426,0.037901104039333014
381427,0.0025918164220707727
381428,0.7550688052482868
381429,0.7813039838485616
381430,0.8124083323402962
381431,0.28752848796801256
381432,0.5366891084151421
381433,0.7552164438813528
381434,0.005174541204143033
381435,0.6409269846838865
381436,0.7894259805472823
381437,0.5403467292366599
381438,0.7652591093888871
381439,0.6557246504461793
381440,0.006730815583656352
381441,0.6306883865091587
381442,0.7276915344156304
381443,0.7281626497046374
381444,0.0033842112584513686
381445,0.002128459327397412
381446,0.8079806294450151
381447,0.35853625669912487
381448,0.003528321754313987
381449,0.3248067319320394
381450,0.7957178046230663
381451,0.0032359722705448605
381452,0.7935731521258694
381453,0.005125893567162295
381454,0.2918173083782555
381455,0.4486505173851937
381456,0.512871114608009
381457,0.6733267672944229
381458,0.002390988481012322
381459,0.003092289350129114
381460,0.003042823778203197
381461,0.004685573323431265
381462,0.003275616683571765
381463,0.819279516967938
381464,0.3349787779282554
381465,0.7642611531175855
381466,0.006424773720581551
381467,0.1479135864306294
381468,0.003934138327844123
381469,0.5966862413056504
381470,0.5732994091111817
381471,0.0979551120569887
381472,0.7353610057414333
381473,0.7057087733302665
381474,0.007142450201718185
381475,0.7569459910914081
381476,0.7508713969616192
381477,0.007009341127896753
381478,0.006368878896146401
381479,0.797838936274472
381480,0.0028197723687080046
381481,0.8263282463290632
381482,0.7550239247420619
381483,0.009346495211904515
381484,0.20128222711188024
381485,0.5676391111892584
381486,0.0034811232969368866
381487,0.18412828606430312
381488,0.004176976397227958
381489,0.7959261017913326
381490,0.7446626532399725
381491,0.6634936699526269
381492,0.8562393538467037
381493,0.0023586857291416547
381494,0.004347084524698804
381495,0.0028021828412565872
381496,0.7100008050096999
381497,0.006410842064912937
381498,0.003025674038708232
381499,0.5043442002945542
381500,0.2483990466083292
381501,0.7918487235390181
381502,0.004034662734338394
381503,0.0025483160035415825
381504,0.00437467596391264
381505,0.004204745257204686
381506,0.0034327891973974715
381507,0.6044874380358324
381508,0.00800100442498887
381509,0.7404907636234725
381510,0.7554491608023501
381511,0.7465019102227662
381512,0.0058188681950743035
381513,0.7670097241055194
381514,0.7862302407704924
381515,0.8334706675291048
381516,0.0042941345381541434
381517,0.7557954376216559
381518,0.6208006157473418
381519,0.7925444039719576
381520,0.7498851638437098
381521,0.759014902438012
381522,0.0021524315073577294
381523,0.0034431714118865297
381524,0.6919082080180188
381525,0.003709022872417031
381526,0.005115537360880796
381527,0.0034889323683269333
381528,0.022878584102124212
381529,0.005317647776003388
381530,0.7473504164122078
381531,0.7270471713025543
381532,0.4977831160106428
381533,0.004162334349238691
381534,0.0035478380279980555
381535,0.7922589595238257
381536,0.7212045828626015
381537,0.8277362266365055
381538,0.6494725879684166
381539,0.7482460480196332
381540,0.0041617579935073696
381541,0.0043349401317150805
381542,0.4271901125080524
381543,0.761576662479212
381544,0.0073097040358818125
381545,0.003038418327436311
381546,0.810404772116771
381547,0.7737408838541275
381548,0.7467141875421152
381549,0.7560280950874775
381550,0.003302619641620547
381551,0.7645043624512684
381552,0.44140011586723066
381553,0.003376338559349893
381554,0.7001005270579459
381555,0.003165349512670855
381556,0.7833369290666187
381557,0.2100210272085794
381558,0.009666048393628187
381559,0.06986480585531471
381560,0.808351936264293
381561,0.002834380351860759
381562,0.0021160214133837236
381563,0.3495350564095578
381564,0.027369474075055456
381565,0.5758066083761517
381566,0.003095933807074689
381567,0.003805423530761841
381568,0.47595408513668447
381569,0.0030806341750769695
381570,0.5576297346371463
381571,0.0015894239359743904
381572,0.1555688601086374
381573,0.43969926171676665
381574,0.2105094937062429
381575,0.009778363459941845
381576,0.765574648859892
381577,0.0028648405488327804
381578,0.722870256296322
381579,0.5190634655628186
381580,0.007981813747760419
381581,0.003588645170644487
381582,0.003945876944670864
381583,0.003686617732418038
381584,0.7072698879696245
381585,0.005717351586056888
381586,0.6282786020837218
381587,0.49261714066988216
381588,0.7574618254235633
381589,0.0024964238905712545
381590,0.05980232305277179
381591,0.7244293653897371
381592,0.3551053675208433
381593,0.7564651684225956
381594,0.021806601427990468
381595,0.018637139888029623
381596,0.8283264603684198
381597,0.7018429137803752
381598,0.7328776901411307
381599,0.003705271856974623
381600,0.0057959500124078875
381601,0.0028334910271645176
381602,0.0034115238559158105
381603,0.3925364915136943
381604,0.7542260165471921
381605,0.005780561411132862
381606,0.7216048679496818
381607,0.7552536699359853
381608,0.6444210837077772
381609,0.6688268906191759
381610,0.0032204455681191517
381611,0.4870128305944068
381612,0.5763633695555619
381613,0.003729730134355387
381614,0.6634909392511497
381615,0.18107963233137175
381616,0.0054871642115000225
381617,0.0750238103280137
381618,0.003950898803692224
381619,0.5313409744396331
381620,0.5133077041094051
381621,0.007832135767995482
381622,0.004568872969311341
381623,0.7678385975126576
381624,0.003718308355740142
381625,0.002851585606708083
381626,0.004145593546960576
381627,0.00288221578790827
381628,0.6697776470097856
381629,0.7507565124241362
381630,0.512613874613678
381631,0.002779781557552827
381632,0.6952793598411082
381633,0.7566127759908737
381634,0.004183458837672292
381635,0.7907624967056629
381636,0.7086848134922571
381637,0.006064595847347913
381638,0.0027151016851425383
381639,0.5359045225811003
381640,0.6228246863513927
381641,0.7668312050728667
381642,0.003633916826744419
381643,0.00575833292584962
381644,0.0028953093772848522
381645,0.4743409083362233
381646,0.8073025181069019
381647,0.7347763657303233
381648,0.7490037350092589
381649,0.11876262341097962
381650,0.1815012993043456
381651,0.003875908593015767
381652,0.004651537957233312
381653,0.5285313386864807
381654,0.7963098171550047
381655,0.0021775271640902074
381656,0.7340530179602857
381657,0.715083339561245
381658,0.003338769232714672
381659,0.0035470494633489365
381660,0.0025329390611862
381661,0.009694256137943641
381662,0.004526378488345868
381663,0.043132598787599515
381664,0.5406576478252336
381665,0.7890604245285832
381666,0.24385533786727537
381667,0.4807264103935148
381668,0.706055966994881
381669,0.003689063937957205
381670,0.7717060464144468
381671,0.5422823263025772
381672,0.7660458477919195
381673,0.819442443620904
381674,0.10019523201825446
381675,0.17809188395286302
381676,0.7804483619921917
381677,0.6299121153974292
381678,0.0033776133910509805
381679,0.004187257826390323
381680,0.0036565746799403043
381681,0.7733095644202308
381682,0.6981741893575184
381683,0.802106699465594
381684,0.003638005856167403
381685,0.7885749789526826
381686,0.0028777758315163813
381687,0.6602679008638064
381688,0.007998353933806126
381689,0.8030994564959443
381690,0.7707006409373514
381691,0.36600091371132315
381692,0.003116998512042296
381693,0.7860885487063201
381694,0.003982574315583662
381695,0.0037586923180713593
381696,0.0033500304529886812
381697,0.7139501663437665
381698,0.11049578655029471
381699,0.43989427491483574
381700,0.0025625848123037066
381701,0.7675247017658126
381702,0.727471771697596
381703,0.009249519450491126
381704,0.00372240512974839
381705,0.6360015042567153
381706,0.3981530447926766
381707,0.0022805990738053866
381708,0.005062633046795995
381709,0.006915075048325141
381710,0.7749789920498827
381711,0.003855088075814177
381712,0.37382263259746806
381713,0.13489309354990134
381714,0.008809018402713165
381715,0.7082546664774971
381716,0.5405386378003767
381717,0.0035515954251064885
381718,0.7509921771755452
381719,0.003826601662716412
381720,0.005979363041705633
381721,0.004045970404017254
381722,0.7668936562333404
381723,0.547694396174598
381724,0.6864635023661233
381725,0.1164294616847736
381726,0.6424497228370611
381727,0.7263174249565656
381728,0.7829822336773968
381729,0.0030156511662806007
381730,0.7460696941197268
381731,0.014852677376604057
381732,0.010600044550664363
381733,0.7443888494092877
381734,0.4638103001452111
381735,0.0041298986540505775
381736,0.005059208223723096
381737,0.42088457141707847
381738,0.4765112256929359
381739,0.0038680713778106654
381740,0.8238515826090375
381741,0.7895350130306619
381742,0.002897539375059534
381743,0.41765128784249567
381744,0.0037606116975551305
381745,0.003257440161589212
381746,0.0031159767978325096
381747,0.0023056842335838126
381748,0.003400477568425316
381749,0.2626168135769726
381750,0.10112071621001341
381751,0.0387320214206885
381752,0.4566832364474912
381753,0.003379203637239501
381754,0.6184245185393423
381755,0.7830000773026843
381756,0.0031046686887211744
381757,0.005807207713765115
381758,0.004500567099270735
381759,0.6792259521623468
381760,0.0027277875971616753
381761,0.6285406983331993
381762,0.005924797905338608
381763,0.0035065796645151167
381764,0.2362640161842346
381765,0.6982844214567807
381766,0.2701870664682015
381767,0.7912949371558458
381768,0.7474344397391804
381769,0.002498966963159924
381770,0.7080914984345428
381771,0.714288223556004
381772,0.8082802117285004
381773,0.0031338697759123245
381774,0.005159685357888291
381775,0.0029580240616303936
381776,0.0037946705065540166
381777,0.5669099847294775
381778,0.6731215462155444
381779,0.003005399553198251
381780,0.002205929482298343
381781,0.7308503886864866
381782,0.0036650770766438767
381783,0.003506547133595457
381784,0.00355376449421013
381785,0.00348697398556895
381786,0.7224859915861517
381787,0.7949087591804408
381788,0.7144899954249712
381789,0.5429200567661892
381790,0.7496891983219361
381791,0.7577192971501766
381792,0.39446472368999197
381793,0.005088333056366375
381794,0.7050812071052545
381795,0.7115700156022995
381796,0.5156065111501776
381797,0.7750980219854791
381798,0.6445538384903295
381799,0.003113684466668823
381800,0.008495360942808644
381801,0.805783441711981
381802,0.0026277336419731614
381803,0.0045016020267195905
381804,0.7508512733383843
381805,0.002668794089505059
381806,0.004563861644559229
381807,0.008355762042740014
381808,0.002336473565583336
381809,0.7963346555243733
381810,0.004111608857228781
381811,0.7894067579678488
381812,0.6029813668876026
381813,0.30507462346534925
381814,0.7587260775744811
381815,0.003258578913532259
381816,0.6780292090931083
381817,0.0022498395891465727
381818,0.0065884324428747984
381819,0.004001172042238473
381820,0.002800763826462769
381821,0.03614457199176893
381822,0.006029664789679794
381823,0.21743056456081278
381824,0.0034910811181057488
381825,0.25613145885231586
381826,0.00612104818524548
381827,0.0028689446962588843
381828,0.20698193077412846
381829,0.6851709798461472
381830,0.6571836593218927
381831,0.0033406917109910167
381832,0.0018273436959616181
381833,0.005363396487635298
381834,0.7878672586143042
381835,0.004993499250105923
381836,0.7205221804330021
381837,0.7469416931632534
381838,0.0021941798012854305
381839,0.015399549841521346
381840,0.0030167729623916673
381841,0.0027617000030710753
381842,0.0025974487043604155
381843,0.002604514057994493
381844,0.7653219857696392
381845,0.7373532028686012
381846,0.0029125139455790923
381847,0.0024187283460262326
381848,0.003475664053388689
381849,0.08895918529787605
381850,0.009641407225674404
381851,0.0048978427593562735
381852,0.5970841039966979
381853,0.040848451950892824
381854,0.0036028362428619613
381855,0.7877877597503793
381856,0.0060517335048549375
381857,0.0034538608212489326
381858,0.003790538288467347
381859,0.5165223582353218
381860,0.003879937509694607
381861,0.5751977450289781
381862,0.7736028723713456
381863,0.446309096809783
381864,0.0031826339968831913
381865,0.005326207597936283
381866,0.7586108789001333
381867,0.003837164388254609
381868,0.0041842973283436145
381869,0.0030182022465368276
381870,0.18465602883066565
381871,0.0031131225948631404
381872,0.010111937836923914
381873,0.003514001747642963
381874,0.5919030440909189
381875,0.328531493884931
381876,0.004584747709564979
381877,0.28957892731715124
381878,0.6309774590778556
381879,0.006077558486501669
381880,0.007230219872849034
381881,0.006024127430840211
381882,0.003753016404568174
381883,0.4457449886702101
381884,0.3060064685273284
381885,0.7039698520937892
381886,0.758787147849221
381887,0.004557938443492005
381888,0.008909338742610847
381889,0.002890037202869497
381890,0.0038971777828977743
381891,0.07545322071857484
381892,0.00849029338823191
381893,0.0057868712169936495
381894,0.0032469973525889382
381895,0.040741317850358644
381896,0.716912005688453
381897,0.052219713232659344
381898,0.7011817376098123
381899,0.37062985013650623
381900,0.7586409235009524
381901,0.17154910849430294
381902,0.5626403592232078
381903,0.003303687306178408
381904,0.2710095961146065
381905,0.7031497083425171
381906,0.3945674764559257
381907,0.6451467283876089
381908,0.810268506312684
381909,0.5412001287872712
381910,0.71021351722614
381911,0.002954859568016971
381912,0.7679768808531816
381913,0.002837727256149508
381914,0.48157154538342095
381915,0.7558471405018263
381916,0.038769162057242394
381917,0.003986142741708347
381918,0.0028721445118647464
381919,0.7201726368142685
381920,0.42730330647430453
381921,0.6223688163478277
381922,0.0035688259589694384
381923,0.27071057429243905
381924,0.5276174896087444
381925,0.0028729312459731026
381926,0.4643808164528626
381927,0.43585784386238713
381928,0.5373913051828938
381929,0.003140809999509936
381930,0.0067347061207231815
381931,0.0021041633924205514
381932,0.6521562893877298
381933,0.012803138367290636
381934,0.13152568754126204
381935,0.8358302369462304
381936,0.7317285623923474
381937,0.0035218460899742216
381938,0.44920214003504055
381939,0.004326348414267386
381940,0.27780511928367363
381941,0.0028806489325887297
381942,0.005398230391518797
381943,0.7534305859643676
381944,0.041218549184867455
381945,0.0036911562817102646
381946,0.003937346914000853
381947,0.003921829069034733
381948,0.0020629574991991918
381949,0.011923484100551251
381950,0.7513701861949932
381951,0.34310934912003926
381952,0.004136133319225688
381953,0.6181555684366844
381954,0.024198235216692097
381955,0.7983758423207523
381956,0.002212066382829474
381957,0.6642320926571834
381958,0.6434698044497751
381959,0.8570695330454215
381960,0.3451788856097541
381961,0.010814329549016323
381962,0.5971363302350955
381963,0.0031854801574703663
381964,0.003037268180077607
381965,0.005340913366486052
381966,0.0024187782643295564
381967,0.6875046931152123
381968,0.696347304386657
381969,0.007392013368738145
381970,0.0034235801322025946
381971,0.0043846390221766365
381972,0.7393301387380078
381973,0.003852266663413484
381974,0.009372977153397476
381975,0.0041243724251855685
381976,0.0021359912984457202
381977,0.7542893144758444
381978,0.003916665509156669
381979,0.0034292614714915605
381980,0.7426549009756505
381981,0.7073629941137223
381982,0.0035616194634066766
381983,0.0029729556711690515
381984,0.6276196065158917
381985,0.003912459954171917
381986,0.012149562077441167
381987,0.7790004376119012
381988,0.003205873516712431
381989,0.6028997684329142
381990,0.00378192930204389
381991,0.005086814315996795
381992,0.010243176551448081
381993,0.7448860129190032
381994,0.005023361904791181
381995,0.0023074090520950824
381996,0.0037780458541986214
381997,0.005507024543023124
381998,0.005429310846125923
381999,0.7662594836118797
382000,0.7210258497861406
382001,0.10680465279778281
382002,0.6220920745517928
382003,0.7942599237067602
382004,0.003661832387732826
382005,0.794313684112648
382006,0.5898808262963663
382007,0.006567135310137668
382008,0.03430269977069974
382009,0.005652160555905351
382010,0.670764650615497
382011,0.007242307781287947
382012,0.015093821793284879
382013,0.7954871390466968
382014,0.14610918564089884
382015,0.7720811343720955
382016,0.373354607920311
382017,0.8144806535788836
382018,0.7809784087258523
382019,0.21839752851717203
382020,0.40845172799777485
382021,0.7969137631112823
382022,0.3824571328802844
382023,0.5073961074272367
382024,0.7679471358309004
382025,0.013987441331178213
382026,0.004343533405673718
382027,0.0037206002500255807
382028,0.005663113266883182
382029,0.4636424156248312
382030,0.7355785609116272
382031,0.49363114417057374
382032,0.7132244738027431
382033,0.7908121135344277
382034,0.7181863057614719
382035,0.7736381213041398
382036,0.002795900228807711
382037,0.0028972085559727015
382038,0.0020042051869742237
382039,0.0033022248959347737
382040,0.7550427566522755
382041,0.7651088563393066
382042,0.7595512928296669
382043,0.005404990384012177
382044,0.004220266595370516
382045,0.004922934386197347
382046,0.5929367060755574
382047,0.1370781202607579
382048,0.004027929409830367
382049,0.0027170087718590115
382050,0.0368720602313671
382051,0.0022587624427472266
382052,0.007488503832171388
382053,0.003161822209905885
382054,0.0032099203217092463
382055,0.011248972361282495
382056,0.004282505312369911
382057,0.6068423587218971
382058,0.7829045831616868
382059,0.506065586019435
382060,0.0017314572133517725
382061,0.5670705422922608
382062,0.006172392013720061
382063,0.7545021974169598
382064,0.5661654161710881
382065,0.13301892393552897
382066,0.010138770070773004
382067,0.6029685175502294
382068,0.7426044640154207
382069,0.2654262112447453
382070,0.515465689198192
382071,0.004459755583129543
382072,0.0077398761523585265
382073,0.0049017252314687365
382074,0.006531847777114232
382075,0.7460185076310315
382076,0.007261861760289974
382077,0.7068716478692466
382078,0.533024369440536
382079,0.002389807247657696
382080,0.7919242402424008
382081,0.7181236252240843
382082,0.003799997271187131
382083,0.7770634073239037
382084,0.7331016337565822
382085,0.8486224529532028
382086,0.7840909838559718
382087,0.005489818176768312
382088,0.7075337138973689
382089,0.5555226327673958
382090,0.47544648549638113
382091,0.00394703997596389
382092,0.0032066627858918957
382093,0.8002748743399594
382094,0.5436003821270771
382095,0.003341586184897721
382096,0.7586699754194626
382097,0.7889238002250579
382098,0.7284069377768322
382099,0.752501757366755
382100,0.7659129818575207
382101,0.7870518328835118
382102,0.5697527623258295
382103,0.42542392047888516
382104,0.0037783340413464514
382105,0.7822498861026682
382106,0.7663453288607375
382107,0.005406129388167051
382108,0.0031240596097336926
382109,0.5836235032473253
382110,0.002573955897265065
382111,0.0026469190788194425
382112,0.7048414194744379
382113,0.0031523989335109416
382114,0.002835526136292112
382115,0.003160113140254439
382116,0.8021005392509686
382117,0.0030828006474350684
382118,0.20915029385190784
382119,0.002540060903304526
382120,0.8611384236391676
382121,0.7325335017128012
382122,0.7925412123896646
382123,0.003891342955814373
382124,0.005381146069688682
382125,0.0031030419002468328
382126,0.004962273486256616
382127,0.002750601150343436
382128,0.7512265336725245
382129,0.7154613871381497
382130,0.803809973563817
382131,0.6731482406037123
382132,0.6859411226062883
382133,0.003176373859973077
382134,0.00321576596510883
382135,0.002912062703162148
382136,0.7869292260522751
382137,0.002024596685667589
382138,0.0033500785751001015
382139,0.003937281503892867
382140,0.005197059045608099
382141,0.00354413399800169
382142,0.003173462004270922
382143,0.003124246835302117
382144,0.002731010769156457
382145,0.05171168178064164
382146,0.7519759700545683
382147,0.003434398757340121
382148,0.003326002825551903
382149,0.6838231049491158
382150,0.3686449528868403
382151,0.7718435464041612
382152,0.40545090161845593
382153,0.7464692985852588
382154,0.004453577032856746
382155,0.002510657189150751
382156,0.10406843696349351
382157,0.0031247846829269895
382158,0.003980314017215981
382159,0.7615632523871878
382160,0.8253722797191446
382161,0.003925644084740882
382162,0.5728413748663529
382163,0.5974104908570829
382164,0.012522480449945498
382165,0.47795858520483336
382166,0.6286015389028371
382167,0.14224014902441406
382168,0.15016962529447106
382169,0.7997412184640869
382170,0.004334269193693011
382171,0.011028251194918
382172,0.0026962811135855078
382173,0.6719978849287602
382174,0.007629997888777594
382175,0.06656453902398403
382176,0.0037519309687054107
382177,0.0025438318650636968
382178,0.5669657773058409
382179,0.747333365021931
382180,0.0024745350667863125
382181,0.0032854502853979194
382182,0.09666881853088233
382183,0.0046461417442944936
382184,0.6406230407018958
382185,0.13019735123372334
382186,0.39723363119740984
382187,0.003627023415297599
382188,0.46870467063994525
382189,0.002551949298276068
382190,0.8417885259887403
382191,0.18346968024692048
382192,0.15245705815874278
382193,0.00519835520105127
382194,0.04460887445466413
382195,0.0029747034537898846
382196,0.0028458616368875326
382197,0.00261582938496718
382198,0.06574350451806694
382199,0.27940039446710074
382200,0.004741311661816017
382201,0.0031998255410144428
382202,0.7638087780143563
382203,0.6106670114976023
382204,0.004553055992126553
382205,0.16405246861475167
382206,0.004903982953881172
382207,0.0021075353635216557
382208,0.5777493267053393
382209,0.0038076888338886908
382210,0.4583203300543362
382211,0.0025412326418742526
382212,0.0053432772816384465
382213,0.004495876678433485
382214,0.004006022618670162
382215,0.5737763367609353
382216,0.7563750223480982
382217,0.003220160665432635
382218,0.002870377393214801
382219,0.004464293147674479
382220,0.03914200061069273
382221,0.8167787026456083
382222,0.0035536034881699934
382223,0.004054233606262938
382224,0.0029350795111306688
382225,0.5694441752913961
382226,0.7872639175020599
382227,0.7632534921102686
382228,0.5318673218259161
382229,0.003858694482339192
382230,0.5458854514607109
382231,0.004005011022943893
382232,0.8369605945371151
382233,0.8089048215142826
382234,0.002852689087387689
382235,0.8043971536699074
382236,0.21419675778257116
382237,0.7247445729456197
382238,0.0028049608060943232
382239,0.0030334121249530836
382240,0.7288084167211041
382241,0.8381665300311172
382242,0.08846903662581776
382243,0.0023528299246529803
382244,0.0031563849528592138
382245,0.7616301963970001
382246,0.6749544682336251
382247,0.7200684460681928
382248,0.029947929716548603
382249,0.12424792152019135
382250,0.82847688016706
382251,0.614868226566469
382252,0.8123186405055389
382253,0.5916295079731018
382254,0.002406454147378969
382255,0.0033885458624486582
382256,0.331775883338524
382257,0.003125068610291926
382258,0.0034908007128338137
382259,0.004422754505970541
382260,0.0165069738762377
382261,0.0016502887762516508
382262,0.7629035616811181
382263,0.005793059599409957
